STRUCTURE,STRUCTURE_ID,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2005,94.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2006,103.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2007,110.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2008,118.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2009,115.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2011,92.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2012,85.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2013,81.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2014,79.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2015,75.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2016,77.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HR,2017,75.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2000,100.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2001,101.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2002,105.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2003,107.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2004,112.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2005,115.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2006,123.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2007,114.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2008,108.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2009,99.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2011,98.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2012,95.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2013,92.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2014,94.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2015,95.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2016,98.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,HU,2017,102.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2000,136.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2001,147.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2002,149.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2003,156.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2004,171.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2005,198.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2006,218.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2007,227.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2008,207.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2009,128.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2010,98.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2011,99.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2012,91.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2013,89.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2014,98.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2015,113.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IE,2016,129.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2008,199.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2009,119.6,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2010,100.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2011,92.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2012,90.6,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2013,97.0,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2014,104.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2015,115.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2016,134.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IS,2017,157.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2000,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2001,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2002,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2003,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2004,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2005,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2006,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2007,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2008,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2009,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2010,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2011,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2012,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2013,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2014,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2015,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2016,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,IT,2017,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,1998,103.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,1999,96.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2000,82.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2001,80.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2002,92.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2003,100.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2004,104.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2005,109.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2006,120.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2007,143.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2008,154.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2009,121.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2011,103.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2012,103.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2013,105.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2014,110.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2015,116.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2016,110.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LT,2017,112.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2000,91.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2001,94.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2002,97.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2003,98.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2004,99.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2005,99.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2006,101.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2007,101.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2008,102.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2009,100.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2011,98.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2012,96.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2013,94.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2014,94.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2015,93.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2016,95.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LU,2017,98.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2000,87.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2001,91.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2002,94.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2003,100.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2004,114.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2005,131.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2006,152.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2007,196.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2008,194.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2009,123.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2011,108.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2012,120.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2013,132.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2014,132.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2015,129.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,LV,2016,120.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2000,85.4,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2001,85.6,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2002,78.0,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2003,82.5,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2004,87.1,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2005,95.7,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2006,86.7,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2007,84.1,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2008,111.7,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2009,126.5,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2011,100.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2012,104.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2013,105.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2014,112.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2015,115.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2016,126.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,ME,2017,133.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2007,108.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2008,99.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2009,98.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2011,110.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2012,106.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2013,136.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2014,146.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2015,161.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2016,173.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MK,2017,168.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2000,120.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2001,127.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2002,138.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2003,132.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2004,123.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2005,113.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2006,113.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2007,119.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2008,116.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2009,108.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2011,95.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2012,91.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2013,84.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2014,85.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2015,93.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2016,94.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,MT,2017,94.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,1995,100.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,1996,101.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,1997,104.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,1998,106.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,1999,109.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2000,113.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2001,115.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2002,113.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2003,108.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2004,105.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2005,104.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2006,104.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2007,105.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2008,106.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2009,103.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2011,98.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2012,94.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2013,86.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2014,81.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2015,79.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2016,79.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NL,2017,,c
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2000,71.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2001,73.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2002,75.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2003,80.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2004,82.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2005,86.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2006,94.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2007,103.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2008,106.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2009,101.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2011,103.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2012,109.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2013,112.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2014,115.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2015,118.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2016,121.8,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,NO,2017,127.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2000,119.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2001,109.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2002,97.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2003,82.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2004,74.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2005,80.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2006,84.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2007,91.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2008,95.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2009,98.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2011,107.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2012,109.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2013,101.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2014,94.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2015,89.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2016,88.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PL,2017,90.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2000,143.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2001,148.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2002,147.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2003,136.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2004,133.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2005,142.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2006,134.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2007,128.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2008,122.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2009,110.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2011,89.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2012,76.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2013,64.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2014,59.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2015,56.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2016,54.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,PT,2017,55.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2000,105.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2001,108.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2002,102.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2003,106.5,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2004,102.4,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2005,113.5,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2006,114.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2007,129.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2008,138.9,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2009,117.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2010,100.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2011,99.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2012,106.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2013,104.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2014,101.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2015,107.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2016,113.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,I10,RO,2017,112.0,
